class_id,class_name,bbox,filename
52,Cadillac SRX SUV 2012,"[35, 64, 549, 375]",cars_train/00622.jpg
36,BMW M6 Convertible 2010,"[33, 142, 612, 396]",cars_train/00623.jpg
84,Dodge Caliber Wagon 2007,"[52, 58, 446, 231]",cars_train/00624.jpg
133,Hyundai Veracruz SUV 2012,"[12, 41, 652, 341]",cars_train/00625.jpg
54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,"[30, 44, 384, 243]",cars_train/00626.jpg
137,Hyundai Genesis Sedan 2012,"[143, 89, 390, 238]",cars_train/00627.jpg
91,Dodge Dakota Club Cab 2007,"[16, 20, 291, 220]",cars_train/00628.jpg
131,Hyundai Santa Fe SUV 2012,"[3, 10, 259, 193]",cars_train/00629.jpg
76,Chrysler Aspen SUV 2009,"[133, 79, 660, 551]",cars_train/00630.jpg
5,Acura TSX Sedan 2012,"[11, 8, 270, 160]",cars_train/00631.jpg
24,Audi S4 Sedan 2007,"[59, 224, 869, 575]",cars_train/00632.jpg
157,MINI Cooper Roadster Convertible 2012,"[84, 285, 599, 699]",cars_train/00633.jpg
9,Aston Martin V8 Vantage Coupe 2012,"[15, 31, 286, 148]",cars_train/00634.jpg
9,Aston Martin V8 Vantage Coupe 2012,"[60, 91, 727, 405]",cars_train/00635.jpg
153,Lamborghini Diablo Coupe 2001,"[37, 51, 370, 268]",cars_train/00636.jpg
101,Ferrari FF Coupe 2012,"[69, 43, 868, 467]",cars_train/00637.jpg
13,Audi A5 Coupe 2012,"[3, 41, 258, 157]",cars_train/00638.jpg
37,BMW X3 SUV 2012,"[44, 125, 668, 483]",cars_train/00639.jpg
150,Lamborghini Reventon Coupe 2008,"[33, 177, 583, 422]",cars_train/00640.jpg
182,Suzuki Kizashi Sedan 2012,"[14, 113, 599, 417]",cars_train/00641.jpg
23,Audi S4 Sedan 2012,"[37, 54, 261, 175]",cars_train/00642.jpg
194,Volvo 240 Sedan 1993,"[35, 118, 573, 332]",cars_train/00643.jpg
109,Ford Expedition EL SUV 2009,"[55, 138, 588, 349]",cars_train/00644.jpg
69,Chevrolet Silverado 2500HD Regular Cab 2012,"[20, 13, 301, 113]",cars_train/00645.jpg
83,Dodge Caliber Wagon 2012,"[8, 38, 266, 146]",cars_train/00646.jpg
51,Cadillac CTS-V Sedan 2012,"[169, 428, 1393, 1001]",cars_train/00647.jpg
136,Hyundai Accent Sedan 2012,"[14, 60, 223, 138]",cars_train/00648.jpg
140,Hyundai Azera Sedan 2012,"[64, 153, 818, 423]",cars_train/00649.jpg
32,BMW X5 SUV 2007,"[64, 136, 439, 329]",cars_train/00650.jpg
182,Suzuki Kizashi Sedan 2012,"[8, 147, 782, 511]",cars_train/00651.jpg
142,Infiniti QX56 SUV 2011,"[6, 21, 318, 140]",cars_train/00652.jpg
16,Audi V8 Sedan 1994,"[15, 46, 194, 109]",cars_train/00653.jpg
61,Chevrolet Impala Sedan 2007,"[55, 61, 799, 445]",cars_train/00654.jpg
175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,"[82, 185, 928, 579]",cars_train/00655.jpg
185,Tesla Model S Sedan 2012,"[43, 75, 445, 252]",cars_train/00656.jpg
38,BMW Z4 Convertible 2012,"[6, 15, 271, 160]",cars_train/00657.jpg
164,Mercedes-Benz E-Class Sedan 2012,"[192, 235, 1260, 878]",cars_train/00658.jpg
127,Honda Odyssey Minivan 2007,"[136, 308, 893, 710]",cars_train/00659.jpg
11,Aston Martin Virage Coupe 2012,"[173, 132, 497, 296]",cars_train/00660.jpg
61,Chevrolet Impala Sedan 2007,"[8, 71, 421, 285]",cars_train/00661.jpg
125,HUMMER H2 SUT Crew Cab 2009,"[47, 57, 612, 455]",cars_train/00662.jpg
84,Dodge Caliber Wagon 2007,"[49, 91, 675, 322]",cars_train/00663.jpg
29,BMW 3 Series Sedan 2012,"[31, 66, 619, 425]",cars_train/00664.jpg
156,Lincoln Town Car Sedan 2011,"[12, 46, 239, 154]",cars_train/00665.jpg
184,Suzuki SX4 Sedan 2012,"[127, 137, 673, 352]",cars_train/00666.jpg
135,Hyundai Elantra Sedan 2007,"[21, 44, 453, 318]",cars_train/00667.jpg
80,Chrysler Crossfire Convertible 2008,"[14, 48, 256, 164]",cars_train/00668.jpg
70,Chevrolet Silverado 1500 Classic Extended Cab 2007,"[12, 41, 246, 186]",cars_train/00669.jpg
2,Acura RL Sedan 2012,"[97, 49, 455, 326]",cars_train/00670.jpg
137,Hyundai Genesis Sedan 2012,"[24, 91, 506, 270]",cars_train/00671.jpg
119,GMC Savana Van 2012,"[50, 16, 226, 184]",cars_train/00672.jpg
86,Dodge Ram Pickup 3500 Crew Cab 2010,"[25, 1, 259, 189]",cars_train/00673.jpg
119,GMC Savana Van 2012,"[5, 16, 153, 102]",cars_train/00674.jpg
38,BMW Z4 Convertible 2012,"[103, 289, 1049, 584]",cars_train/00675.jpg
61,Chevrolet Impala Sedan 2007,"[35, 107, 620, 389]",cars_train/00676.jpg
100,FIAT 500 Convertible 2012,"[11, 34, 217, 140]",cars_train/00677.jpg
27,BMW 1 Series Convertible 2012,"[105, 400, 978, 692]",cars_train/00678.jpg
101,Ferrari FF Coupe 2012,"[190, 229, 681, 454]",cars_train/00679.jpg
136,Hyundai Accent Sedan 2012,"[59, 52, 247, 155]",cars_train/00680.jpg
20,Audi S6 Sedan 2011,"[5, 32, 588, 340]",cars_train/00681.jpg
90,Dodge Dakota Crew Cab 2010,"[11, 15, 297, 201]",cars_train/00682.jpg
185,Tesla Model S Sedan 2012,"[108, 1, 550, 295]",cars_train/00683.jpg
25,Audi TT RS Coupe 2012,"[68, 37, 698, 446]",cars_train/00684.jpg
137,Hyundai Genesis Sedan 2012,"[260, 498, 1700, 1030]",cars_train/00685.jpg
15,Audi R8 Coupe 2012,"[30, 52, 385, 190]",cars_train/00686.jpg
140,Hyundai Azera Sedan 2012,"[167, 84, 854, 575]",cars_train/00687.jpg
140,Hyundai Azera Sedan 2012,"[75, 6, 864, 628]",cars_train/00688.jpg
24,Audi S4 Sedan 2007,"[59, 63, 369, 293]",cars_train/00689.jpg
12,Audi RS 4 Convertible 2008,"[111, 55, 346, 217]",cars_train/00690.jpg
2,Acura RL Sedan 2012,"[84, 189, 573, 376]",cars_train/00691.jpg
58,Chevrolet Traverse SUV 2012,"[48, 45, 589, 320]",cars_train/00692.jpg
86,Dodge Ram Pickup 3500 Crew Cab 2010,"[64, 103, 934, 617]",cars_train/00693.jpg
62,Chevrolet Tahoe Hybrid SUV 2012,"[14, 43, 221, 150]",cars_train/00694.jpg
111,Ford Ranger SuperCab 2011,"[87, 80, 567, 458]",cars_train/00695.jpg
122,GMC Canyon Extended Cab 2012,"[2, 73, 567, 331]",cars_train/00696.jpg
4,Acura TL Type-S 2008,"[16, 55, 560, 382]",cars_train/00697.jpg
51,Cadillac CTS-V Sedan 2012,"[29, 24, 219, 151]",cars_train/00698.jpg
129,Honda Accord Sedan 2012,"[37, 36, 609, 376]",cars_train/00699.jpg
5,Acura TSX Sedan 2012,"[93, 101, 404, 274]",cars_train/00700.jpg
31,BMW 6 Series Convertible 2007,"[22, 49, 276, 181]",cars_train/00701.jpg
138,Hyundai Sonata Sedan 2012,"[567, 449, 1428, 988]",cars_train/00702.jpg
115,Ford Focus Sedan 2007,"[21, 137, 472, 337]",cars_train/00703.jpg
137,Hyundai Genesis Sedan 2012,"[11, 29, 631, 435]",cars_train/00704.jpg
95,Dodge Durango SUV 2007,"[17, 8, 343, 248]",cars_train/00705.jpg
145,Jeep Patriot SUV 2012,"[13, 20, 626, 446]",cars_train/00706.jpg
1,AM General Hummer SUV 2000,"[26, 32, 677, 418]",cars_train/00707.jpg
164,Mercedes-Benz E-Class Sedan 2012,"[102, 298, 903, 609]",cars_train/00708.jpg
36,BMW M6 Convertible 2010,"[129, 256, 729, 498]",cars_train/00709.jpg
46,Bugatti Veyron 16.4 Coupe 2009,"[13, 34, 272, 147]",cars_train/00710.jpg
169,Nissan NV Passenger Van 2012,"[29, 19, 623, 405]",cars_train/00711.jpg
149,Jeep Compass SUV 2012,"[457, 414, 1308, 951]",cars_train/00712.jpg
86,Dodge Ram Pickup 3500 Crew Cab 2010,"[58, 82, 966, 720]",cars_train/00713.jpg
60,Chevrolet HHR SS 2010,"[75, 121, 603, 370]",cars_train/00714.jpg
114,Ford F-150 Regular Cab 2007,"[47, 89, 690, 441]",cars_train/00715.jpg
38,BMW Z4 Convertible 2012,"[8, 91, 257, 189]",cars_train/00716.jpg
106,Ford F-450 Super Duty Crew Cab 2012,"[21, 31, 609, 359]",cars_train/00717.jpg
145,Jeep Patriot SUV 2012,"[296, 222, 1121, 607]",cars_train/00718.jpg
184,Suzuki SX4 Sedan 2012,"[118, 93, 380, 317]",cars_train/00719.jpg
80,Chrysler Crossfire Convertible 2008,"[10, 62, 152, 117]",cars_train/00720.jpg
117,Ford Fiesta Sedan 2012,"[74, 231, 418, 360]",cars_train/00721.jpg
74,Chevrolet Silverado 1500 Extended Cab 2012,"[62, 102, 565, 405]",cars_train/00722.jpg
19,Audi TT Hatchback 2011,"[25, 241, 751, 524]",cars_train/00723.jpg
51,Cadillac CTS-V Sedan 2012,"[100, 27, 238, 125]",cars_train/00724.jpg
63,Chevrolet Sonic Sedan 2012,"[206, 55, 808, 570]",cars_train/00725.jpg
165,Mercedes-Benz S-Class Sedan 2012,"[7, 85, 246, 182]",cars_train/00726.jpg
151,Lamborghini Aventador Coupe 2012,"[1, 31, 208, 92]",cars_train/00727.jpg
73,Chevrolet Malibu Sedan 2007,"[38, 66, 266, 181]",cars_train/00728.jpg
129,Honda Accord Sedan 2012,"[64, 160, 420, 347]",cars_train/00729.jpg
159,Mazda Tribute SUV 2011,"[30, 56, 619, 395]",cars_train/00730.jpg
103,Ferrari 458 Italia Convertible 2012,"[30, 37, 608, 331]",cars_train/00731.jpg
41,Bentley Mulsanne Sedan 2011,"[40, 349, 571, 613]",cars_train/00732.jpg
24,Audi S4 Sedan 2007,"[289, 136, 555, 306]",cars_train/00733.jpg
165,Mercedes-Benz S-Class Sedan 2012,"[16, 157, 778, 520]",cars_train/00734.jpg
130,Hyundai Veloster Hatchback 2012,"[10, 60, 894, 506]",cars_train/00735.jpg
179,Spyker C8 Convertible 2009,"[18, 4, 428, 251]",cars_train/00736.jpg
88,Dodge Sprinter Cargo Van 2009,"[39, 12, 216, 187]",cars_train/00737.jpg
55,Chevrolet Corvette Convertible 2012,"[42, 153, 602, 389]",cars_train/00738.jpg
58,Chevrolet Traverse SUV 2012,"[29, 86, 601, 373]",cars_train/00739.jpg
3,Acura TL Sedan 2012,"[37, 77, 582, 342]",cars_train/00740.jpg
111,Ford Ranger SuperCab 2011,"[41, 81, 629, 410]",cars_train/00741.jpg
5,Acura TSX Sedan 2012,"[5, 25, 271, 177]",cars_train/00742.jpg
87,Dodge Ram Pickup 3500 Quad Cab 2009,"[45, 115, 627, 455]",cars_train/00743.jpg
137,Hyundai Genesis Sedan 2012,"[51, 52, 541, 364]",cars_train/00744.jpg
61,Chevrolet Impala Sedan 2007,"[32, 72, 591, 386]",cars_train/00745.jpg
41,Bentley Mulsanne Sedan 2011,"[10, 18, 242, 181]",cars_train/00746.jpg
167,Mitsubishi Lancer Sedan 2012,"[213, 307, 763, 557]",cars_train/00747.jpg
69,Chevrolet Silverado 2500HD Regular Cab 2012,"[54, 39, 392, 188]",cars_train/00748.jpg
44,Bentley Continental Flying Spur Sedan 2007,"[15, 36, 271, 154]",cars_train/00749.jpg
24,Audi S4 Sedan 2007,"[17, 70, 370, 257]",cars_train/00750.jpg
55,Chevrolet Corvette Convertible 2012,"[66, 247, 978, 527]",cars_train/00751.jpg
168,Nissan Leaf Hatchback 2012,"[305, 270, 1439, 959]",cars_train/00752.jpg
106,Ford F-450 Super Duty Crew Cab 2012,"[68, 128, 549, 419]",cars_train/00753.jpg
95,Dodge Durango SUV 2007,"[60, 2, 578, 440]",cars_train/00754.jpg
12,Audi RS 4 Convertible 2008,"[30, 32, 593, 296]",cars_train/00755.jpg
153,Lamborghini Diablo Coupe 2001,"[21, 47, 580, 344]",cars_train/00756.jpg
124,HUMMER H3T Crew Cab 2010,"[85, 118, 379, 290]",cars_train/00757.jpg
49,Buick Verano Sedan 2012,"[30, 154, 771, 502]",cars_train/00758.jpg
47,Buick Regal GS 2012,"[25, 99, 602, 388]",cars_train/00759.jpg
170,Nissan Juke Hatchback 2012,"[100, 5, 1179, 862]",cars_train/00760.jpg
87,Dodge Ram Pickup 3500 Quad Cab 2009,"[57, 131, 570, 397]",cars_train/00761.jpg
172,Plymouth Neon Coupe 1999,"[6, 106, 611, 372]",cars_train/00762.jpg
174,Ram C/V Cargo Van Minivan 2012,"[66, 176, 588, 362]",cars_train/00763.jpg
165,Mercedes-Benz S-Class Sedan 2012,"[8, 106, 391, 262]",cars_train/00764.jpg
21,Audi S5 Convertible 2012,"[6, 24, 297, 153]",cars_train/00765.jpg
174,Ram C/V Cargo Van Minivan 2012,"[18, 92, 532, 297]",cars_train/00766.jpg
22,Audi S5 Coupe 2012,"[106, 73, 805, 546]",cars_train/00767.jpg
82,Daewoo Nubira Wagon 2002,"[9, 33, 246, 161]",cars_train/00768.jpg
61,Chevrolet Impala Sedan 2007,"[61, 222, 959, 569]",cars_train/00769.jpg
24,Audi S4 Sedan 2007,"[21, 45, 772, 547]",cars_train/00770.jpg
168,Nissan Leaf Hatchback 2012,"[22, 59, 626, 412]",cars_train/00771.jpg
20,Audi S6 Sedan 2011,"[30, 31, 611, 453]",cars_train/00772.jpg
1,AM General Hummer SUV 2000,"[33, 50, 197, 150]",cars_train/00773.jpg
91,Dodge Dakota Club Cab 2007,"[45, 199, 615, 432]",cars_train/00774.jpg
138,Hyundai Sonata Sedan 2012,"[82, 99, 565, 351]",cars_train/00775.jpg
119,GMC Savana Van 2012,"[15, 45, 639, 420]",cars_train/00776.jpg
120,GMC Yukon Hybrid SUV 2012,"[18, 40, 491, 283]",cars_train/00777.jpg
180,Spyker C8 Coupe 2009,"[60, 17, 455, 322]",cars_train/00778.jpg
68,Chevrolet TrailBlazer SS 2009,"[17, 121, 555, 384]",cars_train/00779.jpg
18,Audi 100 Wagon 1994,"[36, 63, 478, 234]",cars_train/00780.jpg
88,Dodge Sprinter Cargo Van 2009,"[38, 6, 595, 476]",cars_train/00781.jpg
101,Ferrari FF Coupe 2012,"[68, 95, 593, 319]",cars_train/00782.jpg
79,Chrysler 300 SRT-8 2010,"[156, 255, 955, 619]",cars_train/00783.jpg
103,Ferrari 458 Italia Convertible 2012,"[42, 163, 725, 382]",cars_train/00784.jpg
22,Audi S5 Coupe 2012,"[19, 96, 469, 266]",cars_train/00785.jpg
191,Volkswagen Golf Hatchback 1991,"[13, 32, 774, 529]",cars_train/00786.jpg
141,Infiniti G Coupe IPL 2012,"[114, 128, 800, 432]",cars_train/00787.jpg
115,Ford Focus Sedan 2007,"[30, 105, 294, 233]",cars_train/00788.jpg
162,Mercedes-Benz C-Class Sedan 2012,"[23, 25, 245, 150]",cars_train/00789.jpg
131,Hyundai Santa Fe SUV 2012,"[124, 406, 1546, 1120]",cars_train/00790.jpg
135,Hyundai Elantra Sedan 2007,"[9, 61, 334, 199]",cars_train/00791.jpg
35,BMW M5 Sedan 2010,"[155, 59, 532, 361]",cars_train/00792.jpg
24,Audi S4 Sedan 2007,"[7, 50, 394, 261]",cars_train/00793.jpg
139,Hyundai Elantra Touring Hatchback 2012,"[23, 102, 408, 265]",cars_train/00794.jpg
51,Cadillac CTS-V Sedan 2012,"[9, 30, 251, 169]",cars_train/00795.jpg
184,Suzuki SX4 Sedan 2012,"[38, 213, 564, 436]",cars_train/00796.jpg
191,Volkswagen Golf Hatchback 1991,"[135, 62, 922, 611]",cars_train/00797.jpg
27,BMW 1 Series Convertible 2012,"[10, 1, 576, 261]",cars_train/00798.jpg
172,Plymouth Neon Coupe 1999,"[11, 96, 625, 387]",cars_train/00799.jpg
107,Ford Mustang Convertible 2007,"[3, 73, 211, 148]",cars_train/00800.jpg
103,Ferrari 458 Italia Convertible 2012,"[57, 158, 351, 296]",cars_train/00801.jpg
163,Mercedes-Benz SL-Class Coupe 2009,"[45, 140, 357, 247]",cars_train/00802.jpg
24,Audi S4 Sedan 2007,"[36, 36, 549, 457]",cars_train/00803.jpg
166,Mercedes-Benz Sprinter Van 2012,"[78, 31, 570, 419]",cars_train/00804.jpg
190,Volkswagen Golf Hatchback 2012,"[15, 32, 296, 149]",cars_train/00805.jpg
92,Dodge Magnum Wagon 2008,"[79, 171, 713, 385]",cars_train/00806.jpg
121,GMC Acadia SUV 2012,"[13, 87, 630, 401]",cars_train/00807.jpg
119,GMC Savana Van 2012,"[9, 46, 141, 94]",cars_train/00808.jpg
160,McLaren MP4-12C Coupe 2012,"[58, 13, 579, 414]",cars_train/00809.jpg
111,Ford Ranger SuperCab 2011,"[66, 18, 237, 185]",cars_train/00810.jpg
117,Ford Fiesta Sedan 2012,"[49, 114, 577, 367]",cars_train/00811.jpg
68,Chevrolet TrailBlazer SS 2009,"[1, 63, 480, 315]",cars_train/00812.jpg
139,Hyundai Elantra Touring Hatchback 2012,"[32, 93, 941, 696]",cars_train/00813.jpg
82,Daewoo Nubira Wagon 2002,"[17, 35, 234, 167]",cars_train/00814.jpg
137,Hyundai Genesis Sedan 2012,"[34, 74, 473, 273]",cars_train/00815.jpg
57,Chevrolet Corvette Ron Fellows Edition Z06 2007,"[12, 34, 139, 78]",cars_train/00816.jpg
143,Isuzu Ascender SUV 2008,"[28, 96, 477, 317]",cars_train/00817.jpg
160,McLaren MP4-12C Coupe 2012,"[57, 220, 673, 468]",cars_train/00818.jpg
135,Hyundai Elantra Sedan 2007,"[8, 17, 388, 287]",cars_train/00819.jpg
63,Chevrolet Sonic Sedan 2012,"[30, 116, 963, 523]",cars_train/00820.jpg
78,Chrysler Town and Country Minivan 2012,"[37, 153, 411, 299]",cars_train/00821.jpg
152,Lamborghini Gallardo LP 570-4 Superleggera 2012,"[391, 169, 859, 401]",cars_train/00822.jpg
62,Chevrolet Tahoe Hybrid SUV 2012,"[15, 24, 144, 72]",cars_train/00823.jpg
114,Ford F-150 Regular Cab 2007,"[174, 243, 846, 546]",cars_train/00824.jpg
23,Audi S4 Sedan 2012,"[3, 57, 455, 287]",cars_train/00825.jpg
110,Ford Edge SUV 2012,"[120, 90, 610, 359]",cars_train/00826.jpg
132,Hyundai Tucson SUV 2012,"[165, 123, 645, 366]",cars_train/00827.jpg
163,Mercedes-Benz SL-Class Coupe 2009,"[4, 91, 600, 308]",cars_train/00828.jpg
63,Chevrolet Sonic Sedan 2012,"[191, 332, 1027, 663]",cars_train/00829.jpg
52,Cadillac SRX SUV 2012,"[159, 131, 533, 356]",cars_train/00830.jpg
61,Chevrolet Impala Sedan 2007,"[51, 55, 618, 377]",cars_train/00831.jpg
113,Ford F-150 Regular Cab 2012,"[14, 5, 246, 188]",cars_train/00832.jpg
135,Hyundai Elantra Sedan 2007,"[102, 85, 463, 360]",cars_train/00833.jpg
120,GMC Yukon Hybrid SUV 2012,"[26, 113, 612, 372]",cars_train/00834.jpg
24,Audi S4 Sedan 2007,"[80, 158, 453, 345]",cars_train/00835.jpg
177,Rolls-Royce Phantom Sedan 2012,"[27, 125, 425, 311]",cars_train/00836.jpg
78,Chrysler Town and Country Minivan 2012,"[44, 112, 633, 374]",cars_train/00837.jpg
193,Volvo C30 Hatchback 2012,"[20, 224, 988, 644]",cars_train/00838.jpg
146,Jeep Wrangler SUV 2012,"[35, 19, 614, 435]",cars_train/00839.jpg
58,Chevrolet Traverse SUV 2012,"[105, 104, 626, 312]",cars_train/00840.jpg
151,Lamborghini Aventador Coupe 2012,"[41, 67, 432, 286]",cars_train/00841.jpg
114,Ford F-150 Regular Cab 2007,"[42, 147, 753, 414]",cars_train/00842.jpg
159,Mazda Tribute SUV 2011,"[17, 31, 342, 242]",cars_train/00843.jpg
171,Nissan 240SX Coupe 1998,"[30, 15, 639, 419]",cars_train/00844.jpg
188,Toyota Corolla Sedan 2012,"[52, 16, 246, 168]",cars_train/00845.jpg
86,Dodge Ram Pickup 3500 Crew Cab 2010,"[39, 119, 558, 434]",cars_train/00846.jpg
159,Mazda Tribute SUV 2011,"[56, 23, 415, 334]",cars_train/00847.jpg
160,McLaren MP4-12C Coupe 2012,"[21, 96, 755, 412]",cars_train/00848.jpg
60,Chevrolet HHR SS 2010,"[1, 125, 549, 372]",cars_train/00849.jpg
134,Hyundai Sonata Hybrid Sedan 2012,"[47, 179, 1227, 812]",cars_train/00850.jpg
195,Volvo XC90 SUV 2007,"[9, 85, 335, 209]",cars_train/00851.jpg
195,Volvo XC90 SUV 2007,"[30, 308, 1511, 975]",cars_train/00852.jpg
153,Lamborghini Diablo Coupe 2001,"[35, 258, 1218, 908]",cars_train/00853.jpg
71,Chevrolet Express Van 2007,"[45, 41, 420, 280]",cars_train/00854.jpg
137,Hyundai Genesis Sedan 2012,"[29, 66, 614, 433]",cars_train/00855.jpg
41,Bentley Mulsanne Sedan 2011,"[51, 105, 341, 189]",cars_train/00856.jpg
118,GMC Terrain SUV 2012,"[57, 87, 569, 437]",cars_train/00857.jpg
2,Acura RL Sedan 2012,"[139, 416, 1954, 1149]",cars_train/00858.jpg
30,BMW 3 Series Wagon 2012,"[11, 32, 575, 357]",cars_train/00859.jpg
104,Ferrari 458 Italia Coupe 2012,"[273, 145, 658, 366]",cars_train/00860.jpg
102,Ferrari California Convertible 2012,"[83, 103, 500, 371]",cars_train/00861.jpg
119,GMC Savana Van 2012,"[36, 47, 964, 444]",cars_train/00862.jpg
77,Chrysler Sebring Convertible 2010,"[26, 98, 623, 431]",cars_train/00863.jpg
103,Ferrari 458 Italia Convertible 2012,"[25, 128, 959, 450]",cars_train/00864.jpg
17,Audi 100 Sedan 1994,"[11, 74, 392, 255]",cars_train/00865.jpg
52,Cadillac SRX SUV 2012,"[11, 79, 627, 480]",cars_train/00866.jpg
87,Dodge Ram Pickup 3500 Quad Cab 2009,"[20, 135, 557, 367]",cars_train/00867.jpg
88,Dodge Sprinter Cargo Van 2009,"[17, 38, 231, 152]",cars_train/00868.jpg
187,Toyota Camry Sedan 2012,"[35, 75, 592, 334]",cars_train/00869.jpg
28,BMW 1 Series Coupe 2012,"[38, 74, 326, 205]",cars_train/00870.jpg
45,Bugatti Veyron 16.4 Convertible 2009,"[373, 350, 780, 631]",cars_train/00871.jpg
55,Chevrolet Corvette Convertible 2012,"[69, 109, 461, 284]",cars_train/00872.jpg
163,Mercedes-Benz SL-Class Coupe 2009,"[517, 291, 765, 462]",cars_train/00873.jpg
70,Chevrolet Silverado 1500 Classic Extended Cab 2007,"[49, 142, 426, 307]",cars_train/00874.jpg
96,Dodge Charger Sedan 2012,"[34, 79, 749, 461]",cars_train/00875.jpg
75,Chevrolet Silverado 1500 Regular Cab 2012,"[51, 121, 588, 387]",cars_train/00876.jpg
78,Chrysler Town and Country Minivan 2012,"[61, 33, 241, 195]",cars_train/00877.jpg
6,Acura Integra Type R 2001,"[101, 162, 882, 650]",cars_train/00878.jpg
91,Dodge Dakota Club Cab 2007,"[16, 196, 670, 405]",cars_train/00879.jpg
8,Aston Martin V8 Vantage Convertible 2012,"[16, 99, 439, 254]",cars_train/00880.jpg
191,Volkswagen Golf Hatchback 1991,"[18, 63, 885, 663]",cars_train/00881.jpg
182,Suzuki Kizashi Sedan 2012,"[140, 122, 1059, 496]",cars_train/00882.jpg
131,Hyundai Santa Fe SUV 2012,"[14, 29, 643, 408]",cars_train/00883.jpg
91,Dodge Dakota Club Cab 2007,"[14, 72, 245, 173]",cars_train/00884.jpg
193,Volvo C30 Hatchback 2012,"[51, 31, 565, 352]",cars_train/00885.jpg
47,Buick Regal GS 2012,"[111, 68, 393, 309]",cars_train/00886.jpg
1,AM General Hummer SUV 2000,"[6, 9, 124, 89]",cars_train/00887.jpg
14,Audi TTS Coupe 2012,"[7, 51, 253, 156]",cars_train/00888.jpg
163,Mercedes-Benz SL-Class Coupe 2009,"[34, 400, 1555, 1153]",cars_train/00889.jpg
169,Nissan NV Passenger Van 2012,"[26, 15, 698, 386]",cars_train/00890.jpg
185,Tesla Model S Sedan 2012,"[93, 106, 1160, 799]",cars_train/00891.jpg
189,Toyota 4Runner SUV 2012,"[32, 48, 1534, 791]",cars_train/00892.jpg
107,Ford Mustang Convertible 2007,"[28, 134, 410, 316]",cars_train/00893.jpg
126,Honda Odyssey Minivan 2012,"[11, 31, 578, 268]",cars_train/00894.jpg
133,Hyundai Veracruz SUV 2012,"[24, 108, 709, 375]",cars_train/00895.jpg
44,Bentley Continental Flying Spur Sedan 2007,"[61, 55, 258, 161]",cars_train/00896.jpg
44,Bentley Continental Flying Spur Sedan 2007,"[30, 34, 513, 274]",cars_train/00897.jpg
6,Acura Integra Type R 2001,"[89, 68, 483, 310]",cars_train/00898.jpg
20,Audi S6 Sedan 2011,"[60, 93, 657, 353]",cars_train/00899.jpg
175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,"[64, 75, 256, 158]",cars_train/00900.jpg
144,Jaguar XK XKR 2012,"[160, 59, 759, 346]",cars_train/00901.jpg
189,Toyota 4Runner SUV 2012,"[6, 40, 256, 170]",cars_train/00902.jpg
99,FIAT 500 Abarth 2012,"[316, 393, 1755, 1074]",cars_train/00903.jpg
171,Nissan 240SX Coupe 1998,"[15, 96, 504, 279]",cars_train/00904.jpg
73,Chevrolet Malibu Sedan 2007,"[26, 81, 615, 365]",cars_train/00905.jpg
188,Toyota Corolla Sedan 2012,"[68, 52, 435, 331]",cars_train/00906.jpg
122,GMC Canyon Extended Cab 2012,"[21, 73, 464, 294]",cars_train/00907.jpg
53,Cadillac Escalade EXT Crew Cab 2007,"[18, 71, 632, 390]",cars_train/00908.jpg
62,Chevrolet Tahoe Hybrid SUV 2012,"[50, 63, 541, 346]",cars_train/00909.jpg
40,Bentley Arnage Sedan 2009,"[33, 2, 593, 456]",cars_train/00910.jpg
138,Hyundai Sonata Sedan 2012,"[20, 76, 898, 612]",cars_train/00911.jpg
7,Acura ZDX Hatchback 2012,"[82, 33, 542, 234]",cars_train/00912.jpg
152,Lamborghini Gallardo LP 570-4 Superleggera 2012,"[9, 51, 635, 414]",cars_train/00913.jpg
149,Jeep Compass SUV 2012,"[40, 283, 1546, 964]",cars_train/00914.jpg
95,Dodge Durango SUV 2007,"[206, 222, 746, 467]",cars_train/00915.jpg
148,Jeep Grand Cherokee SUV 2012,"[15, 70, 622, 378]",cars_train/00916.jpg
92,Dodge Magnum Wagon 2008,"[11, 51, 442, 198]",cars_train/00917.jpg
20,Audi S6 Sedan 2011,"[37, 180, 615, 445]",cars_train/00918.jpg
132,Hyundai Tucson SUV 2012,"[127, 155, 525, 383]",cars_train/00919.jpg
4,Acura TL Type-S 2008,"[56, 23, 776, 372]",cars_train/00920.jpg
185,Tesla Model S Sedan 2012,"[88, 367, 1189, 730]",cars_train/00921.jpg
55,Chevrolet Corvette Convertible 2012,"[10, 29, 444, 203]",cars_train/00922.jpg
51,Cadillac CTS-V Sedan 2012,"[13, 23, 150, 82]",cars_train/00923.jpg
67,Chevrolet Malibu Hybrid Sedan 2010,"[14, 63, 287, 181]",cars_train/00924.jpg
73,Chevrolet Malibu Sedan 2007,"[3, 135, 1199, 771]",cars_train/00925.jpg
42,Bentley Continental GT Coupe 2012,"[8, 37, 237, 142]",cars_train/00926.jpg
174,Ram C/V Cargo Van Minivan 2012,"[25, 68, 618, 365]",cars_train/00927.jpg
57,Chevrolet Corvette Ron Fellows Edition Z06 2007,"[75, 130, 702, 396]",cars_train/00928.jpg
66,Chevrolet Cobalt SS 2010,"[22, 29, 498, 204]",cars_train/00929.jpg
